user_id,seq,type_seq
72928,"[241, 268, 55, 175, 20, 272, 18, 19, 564, 69]","[7, 9, 7, 7, 7, 7, 7, 7, 7, 7]"
35828,"[942, 950, 826, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13]"
27178,"[120, 176, 112, 24, 66, 210, 30]","[9, 7, 9, 7, 12, 9, 12]"
55962,"[79, 58, 49, 222, 275, 290, 270, 34, 86, 156, 379, 240]","[1, 2, 9, 19, 13, 4, 5, 1, 1, 1, 10, 13]"
46796,"[207, 926, 553, 361, 91]","[5, 19, 7, 5, 13]"
26782,"[197, 288, 300, 123]","[9, 1, 1, 12]"
63469,"[460, 19, 18, 99, 55, 241]","[5, 7, 7, 7, 7, 7]"
50946,"[207, 117, 4, 572, 361]","[5, 5, 4, 5, 5]"
67819,"[7, 261, 5, 14, 21, 74, 148]","[5, 5, 1, 8, 11, 11, 5]"
49782,"[180, 119, 157, 63, 70, 91, 85, 211, 136, 206, 201, 198, 151, 364, 199, 304, 367, 222, 334, 34, 270, 366, 263, 374, 95, 197, 196, 86, 200, 386, 14, 194, 140, 96, 10, 181, 192, 52, 287, 193, 203, 320, 9, 3]","[5, 8, 2, 9, 10, 13, 4, 4, 17, 18, 1, 17, 17, 17, 1, 7, 19, 19, 1, 1, 5, 19, 19, 13, 13, 9, 9, 1, 4, 13, 8, 17, 19, 5, 6, 13, 10, 10, 4, 4, 4, 15, 3, 3]"
72733,"[172, 15, 13, 12, 138, 357]","[8, 7, 8, 7, 7, 3]"
9068,"[19, 99, 12, 120, 15, 176, 177, 215]","[7, 7, 7, 9, 7, 7, 11, 12]"
44142,"[207, 220, 572, 117, 240, 361]","[5, 4, 5, 5, 13, 5]"
22981,"[793, 947, 949, 948, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
22920,"[948, 947, 793, 949, 950, 873, 942, 733, 943, 944]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
38106,"[231, 207, 73, 439]","[5, 5, 11, 18]"
6215,"[338, 129, 12, 18, 139, 47, 120]","[2, 7, 7, 7, 15, 7, 9]"
18301,"[70, 187, 264, 57, 307, 159, 489]","[10, 9, 9, 5, 9, 5, 5]"
72385,"[12, 158, 2, 516, 171, 292, 349, 91, 246, 178, 104, 615]","[7, 8, 2, 2, 17, 5, 13, 13, 8, 12, 1, 4]"
54455,"[5, 120, 18, 43]","[1, 9, 7, 7]"
29617,"[151, 334, 139, 76, 198, 203, 68, 222, 181, 364, 192]","[17, 1, 15, 3, 17, 4, 5, 19, 13, 17, 10]"
42338,"[138, 15, 76, 192, 203, 206, 198, 151, 202, 287, 18, 2, 157, 261]","[7, 7, 3, 10, 4, 18, 17, 17, 4, 4, 7, 2, 2, 5]"
71218,"[138, 18, 234, 23, 56]","[7, 7, 7, 7, 7]"
80940,"[12, 14, 120, 268, 19, 139, 66, 178, 124]","[7, 8, 9, 9, 7, 15, 12, 12, 12]"
56959,"[517, 171, 120, 22]","[9, 17, 9, 11]"
40506,"[43, 12, 138, 49]","[7, 7, 7, 9]"
23677,"[793, 948, 947, 949, 733, 873, 942, 943, 944]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
60532,"[138, 66, 12, 30]","[7, 12, 7, 12]"
16248,"[63, 516, 36, 288, 493, 51]","[9, 2, 11, 1, 7, 7]"
51008,"[12, 123, 22, 30, 66, 358, 129]","[7, 12, 11, 12, 12, 6, 7]"
63806,"[336, 150, 174, 22, 121]","[9, 6, 9, 11, 9]"
17171,"[733, 942, 944, 873, 943]","[13, 13, 13, 13, 13]"
41791,"[207, 117, 361, 572, 1, 543]","[5, 5, 5, 5, 1, 1]"
81908,"[415, 325, 14, 419, 379, 489, 708, 91, 240, 321]","[3, 4, 8, 4, 10, 5, 15, 13, 13, 13]"
54287,"[793, 949, 948, 13, 826, 950, 947]","[13, 13, 13, 8, 13, 13, 13]"
58988,"[175, 172, 90, 445]","[7, 8, 9, 10]"
70106,"[402, 34, 409, 443, 7, 184, 611, 90]","[15, 1, 9, 18, 5, 18, 19, 9]"
32622,"[118, 28, 261, 19, 230, 74, 516, 98, 113, 30, 415, 282, 15, 215, 138, 20, 166]","[14, 7, 5, 7, 6, 11, 2, 7, 12, 12, 3, 3, 7, 12, 7, 7, 9]"
3172,"[31, 15, 168, 24, 175]","[7, 7, 7, 7, 7]"
24477,"[793, 820, 877, 948]","[13, 13, 13, 13]"
48338,"[13, 49, 305, 491, 35, 12, 315, 347, 168, 108, 15, 178, 118, 36]","[8, 9, 9, 12, 12, 7, 9, 9, 7, 8, 7, 12, 14, 11]"
43718,"[76, 329, 123, 445]","[3, 6, 12, 10]"
56463,"[118, 206, 198, 284]","[14, 18, 17, 18]"
20739,"[942, 733, 943, 873, 944]","[13, 13, 13, 13, 13]"
21126,"[259, 33, 113, 439]","[6, 6, 12, 18]"
36563,"[138, 211, 18, 20, 12, 15, 261, 98, 68, 55, 24]","[7, 4, 7, 7, 7, 7, 5, 7, 5, 7, 7]"
49122,"[5, 22, 1, 104]","[1, 11, 1, 1]"
25011,"[793, 820, 877, 948]","[13, 13, 13, 13]"
72955,"[210, 15, 88, 163, 63, 204, 414, 110, 64]","[9, 7, 16, 9, 9, 9, 9, 12, 12]"
505,"[50, 175, 143, 195, 121, 166, 115]","[7, 7, 15, 9, 9, 9, 9]"
2815,"[230, 10, 417, 534, 12, 270, 18, 358, 329, 13, 410, 434, 150]","[6, 6, 6, 7, 7, 5, 7, 6, 6, 8, 6, 6, 6]"
30974,"[942, 733, 873, 944, 943]","[13, 13, 13, 13, 13]"
50572,"[118, 286, 270, 151, 88, 150]","[14, 18, 5, 17, 16, 6]"
54981,"[12, 5, 283, 133]","[7, 1, 7, 7]"
29681,"[826, 950, 947, 949, 793, 948]","[13, 13, 13, 13, 13, 13]"
66246,"[50, 92, 175, 132, 137]","[7, 15, 7, 7, 7]"
7772,"[44, 42, 18, 269, 49, 356]","[9, 7, 7, 7, 9, 7]"
24937,"[942, 733, 943, 944, 873]","[13, 13, 13, 13, 13]"
37615,"[19, 138, 269, 18, 12, 31, 137, 293, 439, 55, 553]","[7, 7, 7, 7, 7, 7, 7, 7, 18, 7, 7]"
31999,"[364, 339, 284, 222, 365, 257, 312, 399, 200, 86, 136, 52, 198, 203, 96, 390, 78, 59, 349, 295, 370, 107, 275, 286, 224, 422, 285, 194, 282, 545, 406, 404, 196, 402, 393, 289, 392, 359, 400, 425, 421, 192, 395, 346, 281, 403, 394, 76, 139, 408, 57, 206, 423, 245, 366, 263, 419, 420, 193, 151, 181, 397, 353, 427, 4, 578, 290, 405, 407]","[17, 3, 18, 19, 3, 10, 17, 13, 4, 1, 17, 10, 17, 4, 5, 17, 13, 3, 13, 17, 17, 17, 13, 18, 17, 17, 17, 17, 3, 17, 18, 13, 9, 15, 15, 4, 10, 5, 15, 17, 17, 10, 13, 15, 15, 15, 15, 3, 15, 3, 5, 18, 17, 8, 19, 19, 4, 4, 4, 17, 13, 10, 10, 17, 4, 17, 4, 4, 3]"
24033,"[950, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13]"
1475,"[215, 12, 30, 31, 22, 358, 66, 241, 18, 166, 21]","[12, 7, 12, 7, 11, 6, 12, 7, 7, 9, 11]"
60676,"[168, 529, 110, 205]","[7, 12, 12, 3]"
82187,"[286, 224, 289, 419, 565, 296, 221, 312, 420, 59, 400, 403, 401, 42, 438]","[18, 17, 4, 4, 17, 3, 1, 17, 4, 3, 15, 15, 15, 7, 4]"
37837,"[826, 13, 949, 950]","[13, 8, 13, 13]"
43979,"[460, 148, 399, 57, 261, 91, 193, 109, 5, 321, 117, 299, 370, 107, 85, 309, 463, 371, 192, 240, 379]","[5, 5, 13, 5, 5, 13, 4, 2, 1, 13, 5, 1, 17, 17, 4, 5, 5, 5, 10, 13, 10]"
24787,"[325, 793, 820, 877, 948]","[4, 13, 13, 13, 13]"
25554,"[183, 211, 23, 379]","[10, 4, 7, 10]"
294,"[265, 151, 143, 90, 44, 310, 531, 357, 396, 192, 180, 315, 532, 13, 246, 16, 533]","[9, 17, 15, 9, 9, 9, 9, 3, 3, 10, 5, 9, 9, 8, 8, 9, 22]"
34340,"[15, 138, 24, 18, 30, 358, 31, 20, 356, 173, 59, 71, 68, 338, 463, 19, 188]","[7, 7, 7, 7, 12, 6, 7, 7, 7, 7, 3, 11, 5, 2, 5, 7, 21]"
31217,"[826, 950, 793, 948, 947, 949, 942, 733, 943, 873, 944]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
82225,"[30, 215, 64, 66]","[12, 12, 12, 12]"
57729,"[183, 15, 22, 5, 221]","[10, 7, 11, 1, 1]"
17356,"[793, 820, 877, 948]","[13, 13, 13, 13]"
35893,"[55, 12, 15, 42, 18, 19, 225, 13, 22, 141, 313, 159, 343]","[7, 7, 7, 7, 7, 7, 17, 8, 11, 10, 7, 5, 7]"
67695,"[88, 303, 185, 118]","[16, 16, 10, 14]"
51458,"[140, 261, 386, 37, 113]","[19, 5, 13, 12, 12]"
12634,"[9, 647, 19, 22]","[3, 7, 7, 11]"
41213,"[1054, 968, 1085, 970, 1035, 969]","[1, 1, 3, 19, 19, 1]"
80336,"[532, 44, 382, 531, 372]","[9, 9, 9, 9, 18]"
70397,"[470, 214, 532, 44, 123, 236]","[9, 9, 9, 9, 12, 6]"
56606,"[379, 5, 14, 439, 441, 162, 192, 416, 151, 182]","[10, 1, 8, 18, 13, 3, 10, 20, 17, 8]"
33949,"[640, 178, 114, 215, 439]","[5, 12, 18, 12, 18]"
47941,"[138, 19, 47, 12, 99]","[7, 7, 7, 7, 7]"
21926,"[325, 793, 877, 948, 820]","[4, 13, 13, 13, 13]"
34043,"[114, 37, 12, 18, 23, 439, 138, 8]","[18, 12, 7, 7, 7, 18, 7, 5]"
41711,"[258, 123, 90, 211, 265, 10, 329]","[9, 12, 9, 4, 9, 6, 6]"
20537,"[109, 13, 52, 176, 304, 9]","[2, 8, 10, 7, 7, 3]"
56747,"[44, 329, 358, 150]","[9, 6, 6, 6]"
18366,"[793, 948, 947, 949, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
42579,"[44, 36, 74, 348, 343, 42, 18]","[9, 11, 11, 7, 7, 7, 7]"
25867,"[228, 141, 256, 246]","[5, 10, 10, 8]"
47579,"[207, 117, 4, 572, 361]","[5, 5, 4, 5, 5]"
10977,"[112, 15, 387, 123, 14, 27, 49, 616]","[9, 7, 9, 12, 8, 7, 9, 5]"
71776,"[20, 272, 18, 564]","[7, 7, 7, 7]"
6622,"[66, 339, 15, 182, 30, 106]","[12, 3, 7, 8, 12, 5]"
50846,"[207, 572, 543, 117, 1]","[5, 5, 1, 5, 1]"
8920,"[395, 90, 68, 52, 485, 660]","[13, 9, 5, 10, 13, 3]"
29181,"[517, 166, 30, 66, 125]","[9, 9, 12, 12, 12]"
40705,"[91, 400, 402, 146, 321]","[13, 15, 15, 15, 13]"
33253,"[114, 84, 559, 439]","[18, 5, 3, 18]"
55106,"[198, 349, 390, 284]","[17, 13, 17, 18]"
71304,"[122, 22, 264, 130, 18, 283]","[11, 11, 9, 11, 7, 7]"
67570,"[47, 348, 13, 283, 330]","[7, 7, 8, 7, 7]"
64442,"[19, 98, 18, 27, 176, 304, 47]","[7, 7, 7, 7, 7, 7, 7]"
9654,"[890, 361, 895, 473]","[5, 5, 5, 18]"
18698,"[379, 926, 92, 590, 519]","[10, 19, 15, 1, 1]"
2192,"[12, 221, 45, 174, 120, 176, 100]","[7, 1, 1, 9, 9, 7, 9]"
18207,"[947, 793, 948, 949, 733, 943, 944, 873, 942]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
51003,"[207, 926, 543, 171, 361]","[5, 19, 1, 17, 5]"
61851,"[99, 51, 234, 170, 333, 2, 71, 326, 519, 590, 45]","[7, 7, 7, 7, 9, 2, 11, 1, 1, 1, 1]"
59443,"[20, 18, 23, 12]","[7, 7, 7, 7]"
26231,"[63, 68, 136, 65, 244, 123, 49]","[9, 5, 17, 9, 9, 12, 9]"
49604,"[207, 220, 240, 361]","[5, 4, 13, 5]"
60211,"[408, 131, 99, 385, 55]","[3, 7, 7, 7, 7]"
55473,"[47, 18, 20, 98]","[7, 7, 7, 7]"
29702,"[19, 84, 700, 559]","[7, 5, 5, 3]"
80668,"[359, 7, 109, 263, 57]","[5, 5, 2, 19, 5]"
33688,"[640, 114, 358, 439]","[5, 18, 6, 18]"
69620,"[11, 55, 195, 532, 382]","[7, 7, 9, 9, 9]"
666,"[244, 112, 44, 532, 121, 49, 258, 531, 474]","[9, 9, 9, 9, 9, 9, 9, 9, 9]"
72103,"[290, 13, 246, 172, 249]","[4, 8, 8, 8, 8]"
24830,"[793, 947, 950, 949, 948, 873, 733, 943, 944]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
77122,"[18, 88, 108, 292, 477, 55, 188, 263, 691, 572]","[7, 16, 8, 5, 9, 7, 21, 19, 5, 5]"
26780,"[123, 12, 113, 315, 269, 211, 460, 203, 15, 27]","[12, 7, 12, 9, 7, 4, 5, 4, 7, 7]"
81700,"[18, 19, 27, 15]","[7, 7, 7, 7]"
76426,"[15, 12, 31, 18]","[7, 7, 7, 7]"
74671,"[330, 23, 168, 18]","[7, 7, 7, 7]"
19909,"[49, 316, 133, 207]","[9, 3, 7, 5]"
54646,"[112, 22, 304, 33, 16, 174, 35, 74, 133, 271, 27, 379]","[9, 11, 7, 6, 9, 9, 12, 11, 7, 12, 7, 10]"
52515,"[3, 91, 52, 240]","[3, 13, 10, 13]"
54600,"[269, 19, 18, 15]","[7, 7, 7, 7]"
54930,"[400, 401, 77, 516, 407]","[15, 15, 1, 2, 3]"
32230,"[141, 12, 138, 27, 96]","[10, 7, 7, 7, 5]"
54116,"[193, 143, 63, 123, 258, 181, 49, 347]","[4, 15, 9, 12, 9, 13, 9, 9]"
30750,"[283, 15, 12, 198, 55, 27, 19, 18, 23, 277]","[7, 7, 7, 17, 7, 7, 7, 7, 7, 18]"
63334,"[3, 15, 18, 23]","[3, 7, 7, 7]"
36197,"[72, 99, 56, 15, 23, 55, 20, 18, 11]","[7, 7, 7, 7, 7, 7, 7, 7, 7]"
69419,"[339, 516, 7, 58, 255, 263, 21, 109, 18, 141, 13, 5]","[3, 2, 5, 2, 5, 19, 11, 2, 7, 10, 8, 1]"
31016,"[34, 201, 301, 455, 300, 156]","[1, 1, 9, 1, 1, 1]"
19982,"[793, 949, 947, 948, 733, 943, 944, 873, 942]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
19675,"[183, 171, 228, 85, 370, 224, 286, 90, 349, 193, 478, 544, 232, 192]","[10, 17, 5, 4, 17, 17, 18, 9, 13, 4, 4, 17, 5, 10]"
54461,"[18, 176, 23, 12, 22, 138, 283, 149, 47]","[7, 7, 7, 7, 11, 7, 7, 7, 7]"
48580,"[207, 572, 369, 361]","[5, 5, 13, 5]"
4623,"[43, 18, 3, 9, 28, 23, 356]","[7, 7, 3, 3, 7, 7, 7]"
52464,"[793, 948, 947, 949, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
25683,"[347, 193, 6, 68, 4, 158, 319, 106, 463]","[9, 4, 4, 5, 4, 8, 10, 5, 5]"
33005,"[950, 826, 942, 944, 873, 943, 733, 947, 793, 949, 948]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
82419,"[184, 486, 344, 327, 79, 45, 256]","[18, 9, 5, 9, 1, 1, 10]"
21425,"[151, 4, 570, 445, 228, 92]","[17, 4, 18, 10, 5, 15]"
69657,"[268, 50, 20, 319]","[9, 7, 7, 10]"
27549,"[112, 162, 315, 123, 49]","[9, 3, 9, 12, 9]"
35401,"[950, 793, 948, 947, 949, 943]","[13, 13, 13, 13, 13, 13]"
896,"[34, 4, 266, 13, 57]","[1, 4, 4, 8, 5]"
81204,"[13, 176, 133, 449, 43, 18]","[8, 7, 7, 7, 7, 7]"
65776,"[18, 22, 358, 230, 12, 434, 138, 513]","[7, 11, 6, 6, 7, 6, 7, 9]"
75838,"[173, 58, 5, 79]","[7, 2, 1, 1]"
50909,"[449, 389, 56, 133]","[7, 3, 7, 7]"
4446,"[374, 95, 52, 201]","[13, 13, 10, 1]"
12902,"[372, 9, 647, 141]","[18, 3, 7, 10]"
68098,"[230, 551, 123, 139]","[6, 6, 12, 15]"
41564,"[5, 27, 76, 70, 44, 270, 140, 39, 15, 136, 261]","[1, 7, 3, 10, 9, 5, 19, 12, 7, 17, 5]"
3874,"[172, 21, 68, 518, 519]","[8, 11, 5, 15, 1]"
33839,"[84, 700, 559, 12, 18, 231, 30, 138, 15, 55, 166]","[5, 5, 3, 7, 7, 5, 12, 7, 7, 7, 9]"
36011,"[950, 826, 947, 873, 944, 943, 942, 733]","[13, 13, 13, 13, 13, 13, 13, 13]"
75916,"[138, 15, 68, 461, 338, 56, 23, 175, 719, 759, 145]","[7, 7, 5, 14, 2, 7, 7, 7, 8, 2, 7]"
40683,"[34, 151, 52, 364, 192, 367, 194, 200, 366]","[1, 17, 10, 17, 10, 19, 17, 4, 19]"
23052,"[138, 268, 55, 293]","[7, 9, 7, 7]"
80632,"[109, 172, 223, 301, 516, 1]","[2, 8, 1, 9, 2, 1]"
33783,"[12, 640, 7, 215, 20, 11, 149, 23, 18, 3, 56]","[7, 5, 5, 12, 7, 7, 7, 7, 7, 3, 7]"
13759,"[139, 367, 133, 12, 138, 18, 141]","[15, 19, 7, 7, 7, 7, 10]"
22762,"[942, 943, 733, 944, 873]","[13, 13, 13, 13, 13]"
40321,"[12, 31, 19, 99]","[7, 7, 7, 7]"
70052,"[57, 171, 301, 309, 34]","[5, 17, 9, 5, 1]"
39317,"[231, 215, 230, 358, 439]","[5, 12, 6, 6, 18]"
50472,"[99, 121, 15, 138, 110, 12, 18, 77]","[7, 9, 7, 7, 12, 7, 7, 1]"
70956,"[52, 171, 70, 445, 364]","[10, 17, 10, 10, 17]"
33916,"[48, 46, 225, 105, 439, 8]","[7, 15, 17, 5, 18, 5]"
3179,"[76, 470, 323, 148, 322, 68, 171, 123, 221, 159, 684, 276]","[3, 9, 4, 5, 15, 5, 17, 12, 1, 5, 7, 9]"
36680,"[439, 20, 138, 15]","[18, 7, 7, 7]"
8835,"[99, 31, 12, 149, 23, 168, 24, 47, 126, 30]","[7, 7, 7, 7, 7, 7, 7, 7, 11, 12]"
56469,"[551, 10, 358, 230, 55, 175]","[6, 6, 6, 6, 7, 7]"
57492,"[269, 47, 19, 149, 24]","[7, 7, 7, 7, 7]"
19277,"[137, 12, 99, 31, 283, 132, 35, 138, 112, 22, 19, 30, 149]","[7, 7, 7, 7, 7, 7, 12, 7, 9, 11, 7, 12, 7]"
18871,"[23, 141, 15, 150, 620]","[7, 10, 7, 6, 14]"
46665,"[207, 581, 543, 361]","[5, 1, 1, 5]"
37787,"[128, 153, 55, 459, 375, 278, 463]","[1, 1, 7, 13, 13, 1, 5]"
18079,"[23, 22, 358, 177, 79, 282, 17, 1, 138, 147]","[7, 11, 6, 11, 1, 3, 10, 1, 7, 5]"
59519,"[57, 109, 79, 308]","[5, 2, 1, 2]"
40968,"[20, 46, 13, 76]","[7, 15, 8, 3]"
3696,"[47, 234, 156, 25, 18]","[7, 7, 1, 7, 7]"
3453,"[261, 148, 189, 57]","[5, 5, 5, 5]"
78162,"[61, 1261, 562, 561]","[5, 5, 5, 5]"
20269,"[551, 434, 264, 10, 120]","[6, 6, 9, 6, 9]"
63614,"[132, 321, 138, 91, 137, 12, 31]","[7, 13, 7, 13, 7, 7, 7]"
67770,"[72, 512, 686, 573, 620, 659, 697]","[7, 20, 20, 14, 14, 14, 14]"
34766,"[826, 950, 947, 949, 793, 948, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
65745,"[423, 578, 280, 141, 184, 225, 183, 102]","[17, 17, 10, 10, 18, 17, 10, 10]"
52810,"[70, 387, 57, 204, 163, 94, 399, 374]","[10, 9, 5, 9, 9, 3, 13, 13]"
57262,"[303, 120, 44, 198, 122, 139, 230, 100]","[16, 9, 9, 17, 11, 15, 6, 9]"
75299,"[345, 44, 264, 490]","[9, 9, 9, 9]"
5068,"[19, 98, 42, 55]","[7, 7, 7, 7]"
5713,"[43, 113, 18, 47, 429, 15, 13, 434, 166, 19, 41, 325, 55, 68, 387, 546]","[7, 12, 7, 7, 7, 7, 8, 6, 9, 7, 12, 4, 7, 5, 9, 4]"
6770,"[27, 47, 138, 18, 46]","[7, 7, 7, 7, 15]"
44036,"[926, 207, 361, 543]","[19, 5, 5, 1]"
57967,"[43, 12, 19, 22, 71]","[7, 7, 7, 11, 11]"
5981,"[47, 288, 242, 23, 268, 429, 175, 419, 448, 234, 318, 572, 228]","[7, 1, 7, 7, 9, 7, 7, 4, 7, 7, 21, 5, 5]"
19856,"[942, 943, 944, 733, 873]","[13, 13, 13, 13, 13]"
958,"[29, 69, 50, 120, 35, 170, 258, 22, 123, 244, 315, 39, 305, 314, 111, 63, 65, 70, 76, 171, 110, 205, 529, 124, 470, 530, 267, 142, 27, 174, 175, 388, 177, 98, 131, 56, 145, 347, 115, 168, 268, 64, 178, 223, 271, 276, 169, 612, 288, 613, 379, 16]","[12, 7, 7, 9, 12, 7, 9, 11, 12, 9, 9, 12, 9, 9, 9, 9, 9, 10, 3, 17, 12, 3, 12, 12, 9, 9, 7, 15, 7, 9, 7, 5, 11, 7, 7, 7, 7, 9, 9, 7, 9, 12, 12, 1, 12, 9, 7, 9, 1, 7, 10, 9]"
45189,"[231, 207, 543, 188, 171, 581, 4, 361]","[5, 5, 1, 21, 17, 1, 4, 5]"
55919,"[46, 113, 111, 29]","[15, 12, 9, 12]"
9251,"[109, 15, 22, 5, 147, 139, 58, 12, 122]","[2, 7, 11, 1, 5, 15, 2, 7, 11]"
68655,"[5, 301, 300, 221, 109, 440, 13, 333]","[1, 9, 1, 1, 2, 9, 8, 9]"
78415,"[515, 122, 30, 489, 188, 406, 426, 318, 34, 66, 33]","[6, 11, 12, 5, 21, 18, 17, 21, 1, 12, 6]"
18356,"[949, 947, 948, 793, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
40458,"[22, 120, 138, 37, 171, 113, 76, 139, 24, 96, 192, 202, 206, 364, 198, 203, 230, 122, 14, 359, 286, 284, 402, 59, 281, 389, 237, 224, 151, 391, 346, 396, 194, 350, 478, 330, 349, 110, 196, 195, 15, 366, 353, 189, 285, 578, 421, 422, 545, 423, 425, 426, 427, 544, 397, 28, 185, 387, 173, 56, 70, 361, 184, 319, 106, 156, 114, 372, 42, 236, 123, 102, 141, 431, 66, 169, 186, 39, 207]","[11, 9, 7, 12, 17, 12, 3, 15, 7, 5, 10, 4, 18, 17, 17, 4, 6, 11, 8, 5, 18, 18, 15, 3, 15, 3, 18, 17, 17, 3, 15, 3, 17, 7, 4, 7, 13, 12, 9, 9, 7, 19, 10, 5, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 10, 7, 10, 9, 7, 7, 10, 5, 18, 10, 5, 1, 18, 18, 7, 6, 12, 10, 10, 1, 12, 7, 11, 12, 5]"
23396,"[19, 176, 24, 27, 30, 138]","[7, 7, 7, 7, 12, 7]"
66392,"[16, 178, 30, 63, 64, 15]","[9, 12, 12, 9, 12, 7]"
50278,"[123, 305, 90, 44]","[12, 9, 9, 9]"
65438,"[516, 275, 390, 321]","[2, 13, 17, 13]"
60821,"[548, 549, 129, 229]","[11, 19, 7, 3]"
56043,"[122, 130, 19, 102, 94, 22, 212]","[11, 11, 7, 10, 3, 11, 6]"
16366,"[358, 532, 22, 214, 258]","[6, 9, 11, 9, 9]"
45470,"[231, 190, 1001, 982]","[5, 1, 5, 5]"
18242,"[942, 733, 943, 944, 873]","[13, 13, 13, 13, 13]"
46473,"[207, 171, 188, 361]","[5, 17, 21, 5]"
55745,"[354, 113, 166, 175, 12, 112, 49, 16, 177, 30, 116, 347]","[12, 12, 9, 7, 7, 9, 9, 9, 11, 12, 7, 9]"
61804,"[138, 79, 192, 297]","[7, 1, 10, 8]"
48524,"[207, 543, 581, 171, 361]","[5, 1, 1, 17, 5]"
60044,"[428, 299, 139, 5, 255, 22, 197, 109, 1, 301]","[13, 1, 15, 1, 5, 11, 9, 2, 1, 9]"
21211,"[949, 793, 948, 947, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
55653,"[88, 433, 414, 511]","[16, 16, 9, 14]"
280,"[91, 70, 246, 321, 127, 7]","[13, 10, 8, 13, 4, 5]"
37918,"[122, 118, 187, 149, 44, 385, 176, 348, 98, 139, 12, 22, 414, 231, 583, 30, 45, 49, 18, 138, 5, 74, 123, 214, 174, 87]","[11, 14, 9, 7, 9, 7, 7, 7, 7, 15, 7, 11, 9, 5, 6, 12, 1, 9, 7, 7, 1, 11, 12, 9, 9, 9]"
72563,"[12, 18, 19, 47, 20]","[7, 7, 7, 7, 7]"
50778,"[24, 15, 19, 98, 18]","[7, 7, 7, 7, 7]"
45369,"[207, 572, 1, 543, 117, 361]","[5, 5, 1, 1, 5, 5]"
80749,"[189, 5, 45, 325, 90, 445, 141, 574, 226]","[5, 1, 1, 4, 9, 10, 10, 8, 5]"
24685,"[733, 873, 942, 944, 943]","[13, 13, 13, 13, 13]"
8392,"[19, 50, 55, 47, 175]","[7, 7, 7, 7, 7]"
29402,"[12, 21, 570, 68, 58, 159, 13]","[7, 11, 18, 5, 2, 5, 8]"
56839,"[30, 18, 19, 24, 43, 42, 449, 358]","[12, 7, 7, 7, 7, 7, 7, 6]"
19034,"[19, 27, 20, 18, 98]","[7, 7, 7, 7, 7]"
41854,"[329, 138, 515, 33, 532, 30, 44]","[6, 7, 6, 6, 9, 12, 9]"
6677,"[18, 15, 24, 334, 99, 230]","[7, 7, 7, 1, 7, 6]"
43740,"[207, 572, 1, 543, 361]","[5, 5, 1, 1, 5]"
7563,"[14, 129, 182, 447, 30]","[8, 7, 8, 8, 12]"
18440,"[18, 5, 20, 28, 76, 293, 12, 31, 139, 22, 43, 149, 19, 175, 145, 55, 250, 46]","[7, 1, 7, 7, 3, 7, 7, 7, 15, 11, 7, 7, 7, 7, 7, 7, 8, 15]"
76422,"[263, 44, 18, 151, 220, 325, 13, 215]","[19, 9, 7, 17, 4, 4, 8, 12]"
340,"[204, 15, 55, 145, 554, 19, 160, 313]","[9, 7, 7, 7, 7, 7, 4, 7]"
20516,"[123, 87, 349, 162, 451]","[12, 9, 13, 3, 9]"
80870,"[215, 30, 33, 66, 354, 24, 515, 12, 166, 178, 64]","[12, 12, 6, 12, 12, 7, 6, 7, 9, 12, 12]"
68628,"[63, 270, 222, 70, 151]","[9, 5, 19, 10, 17]"
73565,"[283, 170, 13, 18, 4, 31, 50, 137, 348, 12, 15, 132]","[7, 7, 8, 7, 4, 7, 7, 7, 7, 7, 7, 7]"
56580,"[20, 215, 30, 22, 138, 230, 551, 18, 98, 56, 66, 358, 166]","[7, 12, 12, 11, 7, 6, 6, 7, 7, 7, 12, 6, 9]"
7648,"[138, 47, 56, 28, 133]","[7, 7, 7, 7, 7]"
45432,"[14, 109, 94, 221]","[8, 2, 3, 1]"
38101,"[44, 230, 5, 358, 68]","[9, 6, 1, 6, 5]"
74660,"[178, 16, 64, 166]","[12, 9, 12, 9]"
14126,"[20, 18, 7, 19, 13]","[7, 7, 5, 7, 8]"
58031,"[13, 923, 445, 815]","[8, 19, 10, 2]"
23388,"[91, 465, 27, 63, 176, 429, 13, 449, 175, 131, 267]","[13, 13, 7, 9, 7, 7, 8, 7, 7, 7, 7]"
